sampleID,dateTime,sourceCode,latitude,longitude,altitude,speed,heading,linkPVID,direction,distFromRef,distFromLink
4559,6/12/2009 8:20:44 AM,13,53.0676328483969,8.8719108235091,48,0,147,797897590,F,0.006892296862701098,0.006892296862701098
4559,6/12/2009 8:20:49 AM,13,53.0676243826747,8.87191317044199,48,0,230,797897590,F,0.007064420143123135,0.007064420143123135
4559,6/12/2009 8:20:54 AM,13,53.0676221195608,8.87191459536552,48,0,150,797897590,F,0.00708340333620375,0.00708340333620375
4559,6/12/2009 8:20:59 AM,13,53.0676190182567,8.87191526591778,48,0,152,797897590,F,0.007201032748849239,0.007201032748849239
4559,6/12/2009 8:21:04 AM,13,53.0676178447902,8.87191509827971,48,0,161,797897590,F,0.007273922401906175,0.007273922401906175
4559,6/12/2009 8:21:09 AM,13,53.0676156654954,8.87191476300359,48,0,205,797897590,F,0.007414899795435829,0.007414899795435829
4559,6/12/2009 8:21:14 AM,13,53.067614743486,8.87191509827971,48,0,35,797897590,F,0.007448974198680348,0.007448974198680348
4559,6/12/2009 8:21:19 AM,13,53.0676143243909,8.87191593647003,48,0,137,797897590,F,0.0074260807278871185,0.0074260807278871185
4559,6/12/2009 8:21:24 AM,13,53.0675135739148,8.87210469692945,47,17,141,797897592,T,0.013766316006241133,0.013766316006241133
4559,6/12/2009 8:21:29 AM,13,53.067197073251,8.87197318486869,50,32,208,51872100,T,0.005684548751809572,0.005684548751809572
4559,6/12/2009 8:21:34 AM,13,53.0666834302247,8.87155601754785,52,47,207,51872100,T,0.00899493953000536,0.00899493953000536
4559,6/12/2009 8:21:39 AM,13,53.0661245249212,8.87109853327274,51,48,207,781554862,F,0.0174032751699202,0.0174032751699202
4559,6/12/2009 8:21:44 AM,13,53.065616665408,8.87067717500031,51,40,206,726159767,T,0.0030990142257646697,0.0030990142257646697
4559,6/12/2009 8:21:49 AM,13,53.065241323784,8.87036511674523,52,31,207,726159767,T,0.002104773486235633,0.002104773486235633
4559,6/12/2009 8:21:54 AM,13,53.0649415869266,8.87018607929349,53,20,197,726159766,T,0.0039040397669174265,0.0039040397669174265
4559,6/12/2009 8:22:00 AM,13,53.0647832527757,8.87006169185042,53,5,210,67948719,T,0.015763981863347033,0.015763981863347033
4559,6/12/2009 8:22:05 AM,13,53.0647541675717,8.87003453448415,54,0,190,67948719,T,0.012098260600415375,0.012098260600415375
4559,6/12/2009 8:22:10 AM,13,53.0647517368197,8.87003302574158,55,0,153,67948719,T,0.011825516906951184,0.011825516906951184
4559,6/12/2009 8:22:15 AM,13,53.0647514853626,8.87003637850285,55,0,161,67948719,T,0.011948586831194248,0.011948586831194248
4559,6/12/2009 8:22:20 AM,13,53.0647468753159,8.87003034353256,57,2,210,67948719,T,0.011296985749876481,0.011296985749876481
4559,6/12/2009 8:22:25 AM,13,53.06456733495,8.8698351290077,57,20,218,67948719,T,0.012736846637206126,0.012736846637206126
4559,6/12/2009 8:22:30 AM,13,53.064303221181,8.86962742544711,56,24,184,726159763,F,0.0026402361770100757,0.0026402361770100757
4559,6/12/2009 8:22:35 AM,13,53.0640443880111,8.87007158249617,57,36,119,726159763,F,0.011294249402698839,0.011294249402698839
4559,6/12/2009 8:22:40 AM,13,53.0637479200959,8.870885130018,57,49,121,726159762,F,0.010244780446604308,0.010244780446604308
4559,6/12/2009 8:22:45 AM,13,53.0634093750268,8.87183488346636,56,56,120,83733403,F,0.051355882920845114,0.051355882920845114
4559,6/12/2009 8:22:50 AM,13,53.063050294295,8.8728448189795,56,57,120,572245505,T,0.026065896614486807,0.026065896614486807
4559,6/12/2009 8:22:55 AM,13,53.0626749526709,8.87390412390232,57,59,121,51888871,F,0.06014760980057107,0.06014760980057107
4559,6/12/2009 8:23:00 AM,13,53.062302544713,8.87494926340878,57,57,120,51872134,F,0.01694522205038555,0.01694522205038555
4559,6/12/2009 8:23:05 AM,13,53.0619473196566,8.87595433741808,56,55,121,572245497,F,0.02451035247715194,0.02451035247715194
4559,6/12/2009 8:23:10 AM,13,53.061588825658,8.87694952078164,56,56,121,51888876,F,0.04370320206730673,0.04370320206730673
4559,6/12/2009 8:23:15 AM,13,53.0612216982991,8.87796062976122,55,57,121,572245497,F,0.007274028866045872,0.007274028866045872
4559,6/12/2009 8:23:20 AM,13,53.0608492903411,8.87898447923362,54,57,121,572245501,T,0.011885073815702857,0.011885073815702857
4559,6/12/2009 8:23:25 AM,13,53.0604356434196,8.87998041696846,54,59,130,67948729,T,0.004036145502770946,0.004036145502770946
4560,6/12/2009 8:10:37 AM,13,53.0695869214833,8.87312393635511,51,2,307,51872180,B,0.01586398273957502,0.01586398273957502
4560,6/12/2009 8:10:42 AM,13,53.069636290893,8.87311823666096,50,3,322,51872180,B,0.02077528342848524,0.02077528342848524
4560,6/12/2009 8:10:47 AM,13,53.0696791224182,8.87309216894209,49,3,351,51872180,B,0.02581566313242113,0.02581566313242113
4560,6/12/2009 8:10:53 AM,13,53.0697032622993,8.87308403849602,49,3,234,51872180,B,0.028477449823758376,0.028477449823758376
4560,6/12/2009 8:10:58 AM,13,53.0697026755661,8.87307398021221,49,0,360,51872180,B,0.02870255888511563,0.02870255888511563
4560,6/12/2009 8:11:03 AM,13,53.0697128176689,8.8730419613421,49,0,360,51872180,B,0.030679190830462826,0.030679190830462826
4560,6/12/2009 8:11:09 AM,13,53.0697197746485,8.87295445427299,49,0,360,51872180,B,0.03446881322118659,0.03446881322118659
4560,6/12/2009 8:11:14 AM,13,53.0697081238031,8.87289921753109,49,0,360,51872180,B,0.03580649246267519,0.03580649246267519
4560,6/12/2009 8:11:20 AM,13,53.0696964729577,8.87285999022424,49,0,360,51872180,B,0.03672044983252032,0.03672044983252032
4560,6/12/2009 8:11:25 AM,13,53.069697227329,8.87283283285797,49,0,360,51872180,B,0.03811686484857978,0.03811686484857978
4560,6/12/2009 8:11:31 AM,13,53.0696765240282,8.87283543124795,49,0,360,51872180,B,0.0364963616976381,0.0364963616976381
4560,6/12/2009 8:11:36 AM,13,53.0696517974138,8.87285621836782,49,0,360,51872180,B,0.033710588930286244,0.033710588930286244
4560,6/12/2009 8:11:42 AM,13,53.0696581676602,8.87287667021155,49,0,360,51872180,B,0.03307094577680229,0.03307094577680229
4560,6/12/2009 8:11:47 AM,13,53.0696799606085,8.87294162996113,49,0,360,51872180,B,0.03158321461797839,0.03158321461797839
4560,6/12/2009 8:11:52 AM,13,53.0697088781744,8.87297063134611,49,0,360,51872180,B,0.03285278997044168,0.03285278997044168
4560,6/12/2009 8:11:57 AM,13,53.0697714909911,8.87297943234444,49,0,360,51872180,B,0.0384089825563642,0.0384089825563642
4560,6/12/2009 8:12:02 AM,13,53.069765875116,8.87286501936615,49,0,360,51872180,B,0.04217553788607656,0.04217553788607656
4560,6/12/2009 8:12:07 AM,13,53.0697560682893,8.87284993194044,49,0,360,51872180,B,0.04198129645670871,0.04198129645670871
4560,6/12/2009 8:12:12 AM,13,53.0697307549417,8.87288706377149,49,0,360,51872180,B,0.0382296320432254,0.0382296320432254
4560,6/12/2009 8:12:17 AM,13,53.0696931201965,8.8728588167578,49,0,360,51872180,B,0.03652328625762992,0.03652328625762992
4560,6/12/2009 8:12:22 AM,13,53.0696877557784,8.87288211844862,49,0,360,51872180,B,0.03498108919116358,0.03498108919116358
4560,6/12/2009 8:12:27 AM,13,53.0697122309357,8.8729328289628,49,0,360,51872180,B,0.0346883806550733,0.0346883806550733
4560,6/12/2009 8:12:32 AM,13,53.0697898473591,8.87297557666898,49,0,360,51872180,B,0.04032362738653314,0.04032362738653314
4560,6/12/2009 8:12:37 AM,13,53.0698118917644,8.8729949388653,49,0,360,51872180,B,0.0419388938609437,0.0419388938609437
4560,6/12/2009 8:12:42 AM,13,53.0698392167687,8.87300767935812,49,0,360,51872180,B,0.04438128969144711,0.04438128969144711
4560,6/12/2009 8:12:47 AM,13,53.069884730503,8.87298513203859,49,0,360,51872180,B,0.04963788949478517,0.04963788949478517
4560,6/12/2009 8:12:52 AM,13,53.0699220299721,8.87295068241656,49,0,360,51872180,B,0.054345980281020154,0.054345980281020154
4560,6/12/2009 8:12:58 AM,13,53.069924376905,8.8729365170002,49,0,360,51872180,B,0.05495270396439592,0.05495270396439592
4560,6/12/2009 8:13:03 AM,13,53.0699280649424,8.87293257750571,49,0,360,51872180,B,0.05543331972090496,0.05543331972090496
4560,6/12/2009 8:13:08 AM,13,53.0699195992202,8.8729658536613,49,0,360,51872180,B,0.05371704830345557,0.05371704830345557
4560,6/12/2009 8:13:13 AM,13,53.0699185933918,8.87299762107432,49,0,360,51872180,B,0.052871884328947294,0.052871884328947294
4560,6/12/2009 8:13:18 AM,13,53.0699070263654,8.87303684838116,49,0,360,51872180,B,0.05083070966093739,0.05083070966093739
4560,6/12/2009 8:13:23 AM,13,53.0698916874826,8.87307984754443,49,0,360,51872180,B,0.04840964914026583,0.04840964914026583
4560,6/12/2009 8:13:28 AM,13,53.0698616802692,8.87313541956246,49,0,360,51872180,B,0.0443410536898992,0.0443410536898992
4560,6/12/2009 8:13:33 AM,13,53.0698574893177,8.87315486557782,49,0,360,51872180,B,0.04365563471365834,0.04365563471365834
4560,6/12/2009 8:13:38 AM,13,53.0698438268155,8.87310046702623,49,0,360,51872180,B,0.0429123896632865,0.0429123896632865
4560,6/12/2009 8:13:43 AM,13,53.0698298290372,8.8731072563678,49,0,360,51872180,B,0.04129205250133693,0.04129205250133693
4560,6/12/2009 8:13:48 AM,13,53.0698175914586,8.87310666963458,49,0,360,51872180,B,0.03998494690617061,0.03998494690617061
4560,6/12/2009 8:13:53 AM,13,53.0697760172188,8.87304808013141,49,0,360,51872180,B,0.03685565403372724,0.03685565403372724
4560,6/12/2009 8:13:58 AM,13,53.0697793699801,8.87302846647799,49,0,360,51872180,B,0.037718348537661,0.037718348537661
4560,6/12/2009 8:14:03 AM,13,53.069810718298,8.87309216894209,49,0,360,51872180,B,0.039510628596292056,0.039510628596292056
4560,6/12/2009 8:14:19 AM,13,53.0697655398399,8.87294649146497,49,0,360,51872180,B,0.03897012911996077,0.03897012911996077
4560,6/12/2009 8:14:29 AM,13,53.0697312578559,8.8735824264586,48,0,360,51872181,B,0.0330687781540755,0.0330687781540755
4560,6/12/2009 8:14:34 AM,13,53.0697776935995,8.87380463071167,48,0,360,51872181,B,0.018393872850439266,0.018393872850439266
4560,6/12/2009 8:14:39 AM,13,53.0697929486632,8.87379054911435,48,0,360,51872181,B,0.017867886263895405,0.017867886263895405
4560,6/12/2009 8:14:45 AM,13,53.0698194354773,8.87348871678114,48,0,360,51872181,B,0.034668379867401976,0.034668379867401976
4560,6/12/2009 8:14:50 AM,13,53.0697933677584,8.87336567044258,48,0,360,51872180,B,0.03664338868825371,0.03664338868825371
4560,6/12/2009 8:14:55 AM,13,53.0697704851627,8.87332669459283,48,0,360,51872180,B,0.0337082395574116,0.0337082395574116
4560,6/12/2009 8:15:05 AM,13,53.0699063558131,8.87311019003391,48,0,360,51872180,B,0.04954212681983912,0.04954212681983912
4560,6/12/2009 8:15:10 AM,13,53.0699598323554,8.87298555113375,48,0,360,51872180,B,0.05747045598558948,0.05747045598558948
4560,6/12/2009 8:15:15 AM,13,53.0698598362505,8.87297876179218,48,0,360,51872180,B,0.047244969102413215,0.047244969102413215
4560,6/12/2009 8:15:20 AM,13,53.0697959661484,8.87284842319787,48,0,360,51872180,B,0.045495982322250335,0.045495982322250335
4560,6/12/2009 8:15:25 AM,13,53.0697813816369,8.87283601798117,48,0,360,51872180,B,0.0447350058041007,0.0447350058041007
4560,6/12/2009 8:15:30 AM,13,53.0697810463607,8.8728551287204,48,2,128,51872180,B,0.04390826501421981,0.04390826501421981
4560,6/12/2009 8:15:35 AM,13,53.0697112251073,8.87290416285396,48,1,197,51872180,B,0.03584224858269514,0.03584224858269514
4560,6/12/2009 8:15:40 AM,13,53.0696464329958,8.8730726391077,49,3,137,51872180,B,0.023271825964648645,0.023271825964648645
4560,6/12/2009 8:15:45 AM,13,53.0696227960289,8.87313382700086,50,1,240,51872180,B,0.018966428745926623,0.018966428745926623
4560,6/12/2009 8:15:50 AM,13,53.0696116480976,8.87316375039518,50,0,344,51872180,B,0.017012686379035302,0.017012686379035302
4560,6/12/2009 8:15:55 AM,13,53.0695968959481,8.87316559441388,50,1,164,51872180,B,0.015455734178265035,0.015455734178265035
4560,6/12/2009 8:16:00 AM,13,53.0695427488536,8.87310809455812,49,6,255,51872180,B,0.0129783705523929,0.0129783705523929
4560,6/12/2009 8:16:05 AM,13,53.069580970332,8.87304598465562,50,4,356,51872180,B,0.018886726439834467,0.018886726439834467
4560,6/12/2009 8:16:10 AM,13,53.069760594517,8.87278052978218,49,29,315,51872180,B,0.04550023050488892,0.04550023050488892
4560,6/12/2009 8:16:15 AM,13,53.0700340960175,8.8723389711231,49,27,316,51872180,B,0.05672791943625331,0.05672791943625331
4560,6/12/2009 8:16:20 AM,13,53.0702271312475,8.87201802805066,48,22,315,51872180,B,0.026535053158260036,0.026535053158260036
4560,6/12/2009 8:16:25 AM,13,53.0705346632749,8.87143917381763,48,41,313,51872180,B,0.025271866265352643,0.025271866265352643
4560,6/12/2009 8:16:30 AM,13,53.0708939954638,8.8708124589175,48,41,314,51872180,B,0.05581925578679619,0.05581925578679619
4560,6/12/2009 8:16:35 AM,13,53.0712123401463,8.87015338987112,47,40,305,51872180,B,0.0014016976145629892,0.0014016976145629892
4560,6/12/2009 8:16:40 AM,13,53.0715136695653,8.86952483095229,46,36,311,51872180,B,0.05442162273902529,0.05442162273902529
4560,6/12/2009 8:16:45 AM,13,53.071763785556,8.86893717572093,46,33,306,51872180,B,0.07136633177110047,0.07136633177110047
4560,6/12/2009 8:16:50 AM,13,53.0720221996307,8.86837877333164,45,32,304,51872180,B,0.02444384160295515,0.02444384160295515
4560,6/12/2009 8:16:55 AM,13,53.0721992254257,8.86790729127824,44,20,303,51872180,B,0.012774824292848416,0.012774824292848416
4560,6/12/2009 8:17:00 AM,13,53.0722469184548,8.86777049861848,46,1,306,51872180,B,0.02329854985359998,0.02329854985359998
4560,6/12/2009 8:17:05 AM,13,53.0722500197589,8.86776354163885,46,0,208,51872180,B,0.02387667876994809,0.02387667876994809
4560,6/12/2009 8:17:10 AM,13,53.0722526181489,8.86776337400079,46,0,218,51872180,B,0.024048589562552552,0.024048589562552552
4561,6/12/2009 8:04:22 AM,13,53.0843236483634,8.87500676326454,51,5,269,51873431,B,0.01960345678288449,0.01960345678288449
4561,6/12/2009 8:04:27 AM,13,53.0843229778111,8.87496049515903,50,0,97,51873431,B,0.022617000852807316,0.022617000852807316
4561,6/12/2009 8:04:32 AM,13,53.084325240925,8.87496259063482,50,0,181,51873431,B,0.02242377787874888,0.02242377787874888
4561,6/12/2009 8:04:37 AM,13,53.0843259952962,8.87496518902481,50,0,221,51873431,B,0.02223601155740655,0.02223601155740655
4561,6/12/2009 8:04:42 AM,13,53.0843267496675,8.87496678158641,50,0,176,51873431,B,0.022113903371513303,0.022113903371513303
4561,6/12/2009 8:04:47 AM,13,53.0843275878578,8.87496711686254,49,0,173,51873431,B,0.022071989879447675,0.022071989879447675
4561,6/12/2009 8:04:52 AM,13,53.084327923134,8.87496711686254,49,0,192,51873431,B,0.022064072991126248,0.022064072991126248
4561,6/12/2009 8:04:57 AM,13,53.0843287613243,8.87496736831963,49,0,154,51873431,B,0.02202811569629406,0.02202811569629406
4561,6/12/2009 8:05:01 AM,13,53.0843293480575,8.87496736831963,49,0,181,51873431,B,0.022014659796326285,0.022014659796326285
4561,6/12/2009 8:05:07 AM,13,53.0843297671527,8.87496753595769,49,0,187,51873431,B,0.02199419838644927,0.02199419838644927
4561,6/12/2009 8:05:12 AM,13,53.0843299347907,8.87496753595769,50,0,151,51873431,B,0.02199042380964908,0.02199042380964908
4561,6/12/2009 8:05:17 AM,13,53.0843301862478,8.87496745213866,50,0,150,51873431,B,0.021990274398361404,0.021990274398361404
4561,6/12/2009 8:05:22 AM,13,53.0843300186098,8.8749672845006,50,0,168,51873431,B,0.022004991679151452,0.022004991679151452
4561,6/12/2009 8:05:27 AM,13,53.0843299347907,8.87496686540544,50,0,166,51873431,B,0.022034286492604426,0.022034286492604426
4561,6/12/2009 8:05:32 AM,13,53.0843298509717,8.87496644631028,50,0,188,51873431,B,0.02206358185509352,0.02206358185509352
4561,6/12/2009 8:05:37 AM,13,53.0843292642385,8.87496602721512,50,0,194,51873431,B,0.02210424139937051,0.02210424139937051
4561,6/12/2009 8:05:42 AM,13,53.0843291804194,8.87496594339609,49,0,175,51873431,B,0.022111627974301537,0.022111627974301537
4561,6/12/2009 8:05:47 AM,13,53.0843248218298,8.87504188343883,49,5,93,51873431,B,0.01731269861423204,0.01731269861423204
4561,6/12/2009 8:05:52 AM,13,53.0843871831894,8.87506384402514,49,8,314,51873431,B,0.01522625655233397,0.01522625655233397
4561,6/12/2009 8:05:57 AM,13,53.0843393225223,8.87476913630962,48,19,261,51873431,B,0.03495318705248146,0.03495318705248146
4561,6/12/2009 8:06:02 AM,13,53.0843263305724,8.874307628721,48,24,269,51873431,B,0.03146088142958155,0.03146088142958155
4561,6/12/2009 8:06:07 AM,13,53.0843453574926,8.87396975420415,49,7,276,51873431,B,0.008822162481659858,0.008822162481659858
4561,6/12/2009 8:06:12 AM,13,53.0844387318939,8.87370807118714,47,22,309,51873431,B,0.012424091122644955,0.012424091122644955
4561,6/12/2009 8:06:17 AM,13,53.0846951343119,8.87340229935944,46,19,298,51873430,F,0.009959888727457069,0.009959888727457069
4561,6/12/2009 8:06:22 AM,13,53.084510480985,8.87329626828432,46,23,161,51873422,T,0.02579857683222453,0.02579857683222453
4561,6/12/2009 8:06:27 AM,13,53.0840888712555,8.8736963365227,46,46,150,67948653,T,0.021381974946219087,0.021381974946219087
4561,6/12/2009 8:06:32 AM,13,53.0835422873497,8.87422607280314,44,50,150,67948653,T,0.04021931545462739,0.04021931545462739
4561,6/12/2009 8:06:37 AM,13,53.0830338411033,8.87471423484385,44,43,150,67948653,T,0.0250466717285129,0.0250466717285129
4561,6/12/2009 8:06:43 AM,13,53.0827153287828,8.87498245574534,43,13,147,67948656,T,0.006180355068516572,0.006180355068516572
4561,6/12/2009 8:06:48 AM,13,53.0826817173511,8.87502511963248,48,0,170,67948656,T,0.01079811463165003,0.01079811463165003
4561,6/12/2009 8:06:53 AM,13,53.0826800409704,8.87502511963248,48,0,208,67948656,T,0.010929799279457825,0.010929799279457825
4561,6/12/2009 8:06:58 AM,13,53.0826756823808,8.87502696365118,49,0,153,67948656,T,0.011363718196727952,0.011363718196727952
4561,6/12/2009 8:07:04 AM,13,53.0826676357538,8.8750296458602,50,0,159,67948656,T,0.012146346585810893,0.012146346585810893
4561,6/12/2009 8:07:09 AM,13,53.082657828927,8.87503425590694,50,1,156,67948656,T,0.013179098338381087,0.013179098338381087
4561,6/12/2009 8:07:14 AM,13,53.0826451722533,8.87504481710494,51,1,157,67948656,T,0.014720451034740043,0.014720451034740043
4561,6/12/2009 8:07:19 AM,13,53.0825802963227,8.87509594671428,53,11,157,67948655,T,0.015106730195644886,0.015106730195644886
4561,6/12/2009 8:07:24 AM,13,53.0822381470352,8.87528487481177,51,34,163,51873299,T,0.005100814479600832,0.005100814479600832
4561,6/12/2009 8:07:29 AM,13,53.0818102508783,8.87583833187819,49,52,141,67948658,F,0.03894534648763155,0.03894534648763155
4561,6/12/2009 8:07:34 AM,13,53.0811388604343,8.87650083750486,52,63,151,51873300,T,0.007332476824610298,0.007332476824610298
4561,6/12/2009 8:07:39 AM,13,53.0805226229131,8.87707985937595,50,56,151,51873300,T,0.07136081744532327,0.07136081744532327
4561,6/12/2009 8:07:44 AM,13,53.0798947345465,8.8776524271816,51,58,151,51873301,T,0.09762425605843078,0.09762425605843078
4561,6/12/2009 8:07:49 AM,13,53.0793192330748,8.87817453593016,50,42,155,51873301,T,0.024757638321577166,0.024757638321577166
4561,6/12/2009 8:07:54 AM,13,53.0790779180825,8.87811628170311,49,23,241,51873301,T,0.015659003774226812,0.015659003774226812
4561,6/12/2009 8:08:00 AM,13,53.0789924226701,8.87717952020466,48,49,261,51873282,T,0.03784200570099655,0.03784200570099655
4561,6/12/2009 8:08:05 AM,13,53.0788570549339,8.8761137612164,49,55,254,586491700,T,0.017112198674481358,0.017112198674481358
4561,6/12/2009 8:08:10 AM,13,53.0786170810461,8.87502562254667,49,56,247,586491700,T,0.011972199563639969,0.011972199563639969
4561,6/12/2009 8:08:15 AM,13,53.0782910250127,8.87401702813804,50,55,238,586495767,F,0.018022078537068234,0.018022078537068234
4561,6/12/2009 8:08:20 AM,13,53.0778773780912,8.87311488389969,50,54,229,586491700,T,0.02866135220330244,0.02866135220330244
4561,6/12/2009 8:08:25 AM,13,53.0773867852986,8.87236948125064,49,52,221,51873409,F,0.0340818835614596,0.0340818835614596
4561,6/12/2009 8:08:31 AM,13,53.0767592322081,8.87159842997789,49,52,215,67948712,T,0.04362255737035883,0.04362255737035883
4561,6/12/2009 8:08:36 AM,13,53.0762155819684,8.87098646722734,49,52,214,67948712,T,0.031126678146031837,0.031126678146031837
4561,6/12/2009 8:08:41 AM,13,53.0756730213761,8.87035539373755,49,52,215,60097160,B,0.058968202738178405,0.058968202738178405
4561,6/12/2009 8:08:46 AM,13,53.0751344840974,8.86973412707448,49,52,215,60097160,B,0.05697953899592634,0.05697953899592634
4561,6/12/2009 8:08:52 AM,13,53.0744835454971,8.86902677826583,49,51,211,51874223,F,0.018846454188321635,0.018846454188321635
4561,6/12/2009 8:08:57 AM,13,53.0739724170417,8.86874053627253,48,30,188,51873314,T,0.010636514701195471,0.010636514701195471
4561,6/12/2009 8:09:02 AM,13,53.0737015977502,8.86857071891427,48,18,204,781548747,B,0.008721447975203663,0.008721447975203663
4561,6/12/2009 8:09:07 AM,13,53.0735113285482,8.86837064288557,47,24,208,781548746,B,0.0034838403533686045,0.0034838403533686045
4561,6/12/2009 8:09:12 AM,13,53.0731527507305,8.86810208670795,49,33,204,51873090,B,0.01652965143758248,0.01652965143758248
4561,6/12/2009 8:09:17 AM,13,53.0727975256741,8.86783353053033,50,28,203,51873091,B,0.011056318344782153,0.011056318344782153
4561,6/12/2009 8:09:22 AM,13,53.0724833719432,8.86760914698243,50,24,202,51872180,B,0.02023416515075667,0.02023416515075667
4561,6/12/2009 8:09:27 AM,13,53.072297880426,8.86779053136706,50,22,122,51872180,B,0.025929083677909314,0.025929083677909314
4561,6/12/2009 8:09:32 AM,13,53.0720767658204,8.868398219347,47,35,125,51872180,B,0.023364362499372338,0.023364362499372338
4562,6/12/2009 7:58:09 AM,13,53.0998022574931,8.87216035276651,45,11,210,572227860,T,0.0108211683489304,0.0108211683489304
4562,6/12/2009 7:58:14 AM,13,53.0997658800334,8.87212112545967,45,1,206,572227860,T,0.013947078780728388,0.013947078780728388
4562,6/12/2009 7:58:19 AM,13,53.0997693166137,8.87211693450809,45,0,178,572227860,T,0.013529199220325026,0.013529199220325026
4562,6/12/2009 7:58:24 AM,13,53.099770238623,8.87211333028972,45,0,166,572227860,T,0.013397376417855527,0.013397376417855527
4562,6/12/2009 7:58:29 AM,13,53.0997707415372,8.87211173772812,45,0,173,572227860,T,0.013329790811877783,0.013329790811877783
4562,6/12/2009 7:58:34 AM,13,53.0997711606324,8.87211098335683,45,0,162,572227860,T,0.013278036527406766,0.013278036527406766
4562,6/12/2009 7:58:39 AM,13,53.0997677240521,8.87210662476718,45,1,207,572227860,T,0.013631156786796994,0.013631156786796994
4562,6/12/2009 7:58:44 AM,13,53.099630177021,8.87197645381093,45,19,210,51874210,F,0.007865844630925883,0.007865844630925883
4562,6/12/2009 7:58:49 AM,13,53.0993541609496,8.87171384878457,45,32,210,572227860,T,0.028593518577831864,0.028593518577831864
4562,6/12/2009 7:58:54 AM,13,53.0989752989262,8.87134881690145,45,35,211,51874209,F,0.012834470809559623,0.012834470809559623
4562,6/12/2009 7:58:59 AM,13,53.0986306350678,8.8710043206811,45,26,212,83733209,T,0.014199639147759745,0.014199639147759745
4562,6/12/2009 7:59:04 AM,13,53.0984704568982,8.87085126712918,45,11,208,83733209,T,0.002287644522387855,0.002287644522387855
4562,6/12/2009 7:59:09 AM,13,53.0983782559633,8.87076526880264,45,1,207,51888843,T,0.0056247952955487445,0.0056247952955487445
4562,6/12/2009 7:59:14 AM,13,53.0983801838011,8.87076392769814,44,0,353,51888843,T,0.005804365581353303,0.005804365581353303
4562,6/12/2009 7:59:19 AM,13,53.0983577203006,8.87073827907443,44,7,211,51888843,T,0.0030844975837584112,0.0030844975837584112
4562,6/12/2009 7:59:24 AM,13,53.0982106178999,8.8706015702337,44,15,211,51888843,T,0.01617529480775481,0.01617529480775481
4562,6/12/2009 7:59:29 AM,13,53.0980984680355,8.8704810384661,44,6,211,51888843,T,0.031012198034787896,0.031012198034787896
4562,6/12/2009 7:59:34 AM,13,53.098054882139,8.87043988332152,44,2,207,51888843,T,0.03656998268669027,0.03656998268669027
4562,6/12/2009 7:59:39 AM,13,53.0979727394879,8.8703650329262,43,6,207,51888845,F,0.028821575047347628,0.028821575047347628
4562,6/12/2009 7:59:44 AM,13,53.0979443248361,8.87033603154123,43,0,32,51888845,F,0.02534135163047009,0.02534135163047009
4562,6/12/2009 7:59:49 AM,13,53.0979417264462,8.8703322596848,43,0,169,51888845,F,0.025013798648990147,0.025013798648990147
4562,6/12/2009 7:59:54 AM,13,53.0979389604181,8.87032806873322,43,0,163,51888845,F,0.02466503055101659,0.02466503055101659
4562,6/12/2009 7:59:59 AM,13,53.0979371163994,8.87032605707645,43,0,187,51888845,F,0.024441627855149712,0.024441627855149712
4562,6/12/2009 8:00:05 AM,13,53.0979362782091,8.87032438069582,44,0,126,51888845,F,0.024332575818500356,0.024332575818500356
4562,6/12/2009 8:00:10 AM,13,53.0979231186211,8.87031247839332,44,3,207,51888845,F,0.0227741687128426,0.0227741687128426
4562,6/12/2009 8:00:15 AM,13,53.0978043470532,8.87019756250083,44,10,210,51888843,T,0.007828121110102634,0.007828121110102634
4562,6/12/2009 8:00:20 AM,13,53.0977459251881,8.87013545259833,44,2,209,51888843,T,0.0011736638812924352,0.0011736638812924352
4562,6/12/2009 8:00:25 AM,13,53.0977427400649,8.87013176456094,44,0,186,51888843,T,0.0012550727263749824,0.0012550727263749824
4562,6/12/2009 8:00:30 AM,13,53.0977055244148,8.8700872566551,44,10,214,51888843,T,0.0056784843490026585,0.0056784843490026585
4562,6/12/2009 8:00:35 AM,13,53.097481559962,8.86990838684142,44,21,195,51888843,T,0.03023023420730901,0.03023023420730901
4562,6/12/2009 8:00:40 AM,13,53.0971358902752,8.86983152478933,44,32,172,51888850,T,0.006165913635565236,0.006165913635565236
4562,6/12/2009 8:00:45 AM,13,53.0967157892883,8.87006462551653,44,38,157,67948638,T,0.0104252804468071,0.0104252804468071
4562,6/12/2009 8:00:50 AM,13,53.0962004698813,8.87039814144373,44,47,164,67948638,T,0.00558269042746422,0.00558269042746422
4562,6/12/2009 8:00:55 AM,13,53.0956135690212,8.87048732489347,44,45,180,67948639,T,0.029653329954792,0.029653329954792
4562,6/12/2009 8:01:00 AM,13,53.0950381513685,8.87048003263772,44,46,181,802198745,T,0.018756454935994645,0.018756454935994645
4562,6/12/2009 8:01:05 AM,13,53.0944477301091,8.87045379728079,45,48,181,802198744,T,0.004214557926170111,0.004214557926170111
4562,6/12/2009 8:01:10 AM,13,53.0938336718827,8.8704326748848,45,49,181,67948641,T,0.005163550529084359,0.005163550529084359
4562,6/12/2009 8:01:15 AM,13,53.0932562425733,8.87047751806676,45,44,170,67948641,T,0.009644461451044351,0.009644461451044351
4562,6/12/2009 8:01:20 AM,13,53.0927238240838,8.87083752080798,46,48,154,51875085,T,0.05267777817984199,0.05267777817984199
